gvkey,tic,fyear,cluster,pca_1,pca_2,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol
28704,MCRI,2004,0,0.5738273205417228,-0.6649608894206187,0.13964965058011305,0.25129632163982785,0.0,0.4442829498305715,5.799816005960798,0.05507060225284987,0.4154082762233921,0.03588371303354474,0.02777379375732912
28704,MCRI,2005,0,0.8436487958636076,-0.4745005778243018,0.17876264128494943,0.24023801094119396,0.0,0.25589360074785417,4.872890279697119,0.04979179060083284,0.596532676128155,0.04820188513487646,0.028605498278327833
28704,MCRI,2006,0,1.2084260551646655,-0.08004389283929828,0.15955947709584406,0.19092748560261485,0.0,0.16429278585933038,3.936980959133909,0.1953880951864779,0.6668111951785288,0.019557559274429245,0.0321408631629635
28704,MCRI,2007,0,1.2252191949451468,-0.12801844329192186,0.1586663728400503,0.18915306098795384,0.0,0.1611747015283305,3.4546194917284163,0.17922559402667773,0.75674396899265,0.011353554182831347,0.02899525421974203
28704,MCRI,2008,0,0.19112388571045172,-0.668105722655845,0.05227916559361319,0.09035551262382333,0.0,0.42140591010460215,1.7787118586283313,-0.04025183423652473,0.6920236053501077,0.061682116177656905,0.05755986144053657
28704,MCRI,2009,0,0.19400251300748675,-0.48370923009560785,0.02605672086852148,0.04302958117044727,0.0,0.39444632832221843,1.1609587214676813,0.005646250814104323,0.7058459418581494,0.07022721963866867,0.07455732772467734
28704,MCRI,2010,0,0.5199059174476786,-0.5509946657371847,0.045823272168871776,0.06718767845197501,0.0,0.31798101639088877,1.6456331272128046,-0.0072496021899028555,0.7754459367732315,0.01366267249102154,0.023664692379181354
28704,MCRI,2011,0,0.5777843593970082,-0.4512072390584455,0.03160356347438753,0.04348892089858715,0.0,0.27329621380846325,1.2599696588923965,0.008747216035634744,0.8111859688195991,0.010195457555202642,0.013816992960505195
28704,MCRI,2012,0,0.4068318403627356,-0.6171950400855387,0.03591407383524101,0.06326678405089173,0.0,0.4323391907141706,1.2507369646711348,0.023266967596324357,0.6230815734322102,0.007291237052588735,0.012702810668968946
28704,MCRI,2013,0,0.5774246835406068,-0.5117434052281167,0.07345321299018906,0.1095984866975836,0.0,0.329797196991694,2.0196399804735172,0.029187438400477664,0.705700486252827,0.023018690350311045,0.03393195453439289
28704,MCRI,2014,0,0.5807603620533146,-0.4754246421109127,0.05622252785363515,0.08016343507524683,0.0,0.2986512142242797,1.5762990884482146,0.020657865010443876,0.7401674983452305,0.018790586221948364,0.023446910777292822
28704,MCRI,2015,0,0.474923458823508,-0.8118227894682983,0.07516572917197266,0.10130983380656043,0.0,0.25806087772789127,1.9167032007807019,-0.14240702065884167,0.7546189502485028,0.010477548203460318,0.015178351964015695
28704,MCRI,2016,0,0.7631719315491753,-0.4269101911157555,0.08325512848745617,0.10508670273044111,0.0,0.20774820862907187,1.9257414099082726,0.014537631494248979,0.7859265156776718,0.013874705729612687,0.013432573523493597
28704,MCRI,2017,0,0.8091727484758316,-0.40566535504013806,0.07690153483876214,0.09583674204612833,0.0,0.19757774318175658,2.98700210902377,0.019928512709019023,0.7754473978204508,0.004258707841019047,0.004650828688661372
