gvkey,Data Date,fyear,Industry Format,Level of Consolidation - Company Annual Descriptor,Population Source,Data Format,tic,ISO Currency Code,act,at,capx,ceq,ebit,lct,lt,ni,re,sale,xrd,xsga,Active/Inactive Status Marker,mkvalt,GIC Sectors,wcap,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol,cluster,pca_1,pca_2
29837,2016-12-31,2016,INDL,C,D,STD,BCRX,USD,66.987,89.847,5.277,1.578,-48.607,54.36,88.269,-55.144,-566.073,26.353,61.008,,A,467.0401,35,12.626999999999995,-0.613754493750487,-6.816419064892113,2.315030546806815,0.9824368092423789,33.719624776302155,0.14053891615746766,-6.300410698186918,0.15952394186874908,19.743691525208853,5,-0.3666914661075111,-5.204800456512426
29837,2017-12-31,2017,INDL,C,D,STD,BCRX,USD,125.391,178.259,0.328,83.767,-55.911,74.836,94.492,-65.782,-632.086,25.186,66.962,,A,483.198,35,50.55500000000001,-0.36902484587033474,-0.7852973127842706,2.6586992773763205,0.5300826325739515,5.768357467737892,0.28360419389764335,-3.545885481237974,0.14859095870494002,19.688968675173076,5,0.0688232826947624,-0.9550126381328262
29955,2012-12-31,2012,INDL,C,D,STD,BHC,USD,2777.451,17950.379,107.638,3717.398,744.09,1822.752,14232.981,-116.025,-2490.372,3546.626,268.953,835.135,A,18161.772,35,954.6990000000001,-0.006463651825958661,-0.031211347291842304,0.07583348230120683,0.7929069909888811,4.885614077373475,0.053185450847583776,-0.1387364578764604,0.015802058251604047,0.04458944671650602,0,-0.6127369080123325,0.3148315122157787
29955,2013-12-31,2013,INDL,C,D,STD,BHC,USD,3885.889,27970.797,115.319,5118.723,873.011,2512.396,22737.475,-866.142,-3411.309,5769.605,310.422,1461.947,A,39098.5438,35,1373.493,-0.030965939225829,-0.16921056286890307,0.05380298997938335,0.8129005047657384,7.638339445209284,0.049104535705578926,-0.1219596638594174,0.02162080274901955,0.10628809849906108,0,-0.6476163807855588,0.06485109579587273
29955,2014-12-31,2014,INDL,C,D,STD,BHC,USD,4193.1,26353.0,291.6,5312.2,2221.1,2730.8,20918.5,913.5,-3280.9,8263.5,287.0,2264.4,A,47856.4133,35,1462.3000000000002,0.0346639851250332,0.17196265200858402,0.03473104616687844,0.793780594239745,9.008774763751365,0.05548893864076197,-0.12449815960232231,0.033164065842661516,0.17162100689283044,0,-0.6875958302600378,0.10357395697298169
29955,2015-12-31,2015,INDL,C,D,STD,BHC,USD,5507.2,48964.5,235.2,5911.0,2645.4,5312.6,42934.7,-291.7,-4291.3,10446.5,582.8,2960.7,A,34858.5296,35,194.59999999999945,-0.0059573772835421574,-0.04934867196751819,0.055789020246015404,0.8768536388608072,5.897230519370665,0.003974307916960236,-0.08764104606398514,0.03312302880839329,0.1730822239863426,0,-0.5581328983344735,0.23507170574634217
29955,2016-12-31,2016,INDL,C,D,STD,BHC,USD,5077.0,43529.0,235.0,3152.0,1248.0,3609.0,40271.0,-2409.0,-7237.0,9674.0,469.0,3180.0,A,5050.3754,35,1468.0,-0.055342415401226766,-0.7642766497461929,0.04848046309696093,0.9251533460451653,1.602276459390863,0.03372464334122079,-0.16625697810654966,0.04507425209123924,0.489326875357198,0,-0.46854744825882905,0.24053203795192285
29955,2017-12-31,2017,INDL,C,D,STD,BHC,USD,4746.0,37497.0,171.0,5849.0,543.0,4268.0,31553.0,2404.0,-4621.0,8724.0,369.0,2943.0,A,7246.173,35,478.0,0.06411179561031549,0.41101042913318514,0.042297111416781295,0.8414806517854762,1.2388738245853992,0.012747686481585193,-0.12323652558871376,0.060024827513711,0.5922207123978039,0,-0.46146854711219154,0.7201112158895537
30137,2012-12-31,2012,INDL,C,D,STD,NKTR,USD,314.631,497.79,10.583,47.018,-139.526,78.537,450.772,-171.855,-1570.737,81.191,148.675,,A,854.0692,35,236.09399999999997,-0.3452359428674742,-3.6550895401761023,1.8311758692465914,0.9055465155989473,18.164728401888638,0.4742843367685168,-3.1554209606460555,0.1363972562242087,1.7986112761883577,3,-0.8765048881775719,-2.1848373469694775
30137,2013-12-31,2013,INDL,C,D,STD,NKTR,USD,257.882,434.527,4.091,-89.903,-108.83,98.221,524.43,-162.013,-1733.574,148.921,190.01,,A,1322.2069,35,159.661,-0.3728490979847052,1.802086693436259,1.2759113892600775,1.206898535649108,-14.707038697262604,0.36743631581006475,-3.9895656656548386,0.08095116348990533,2.732378643035653,0,0.3274173872644804,2.124120741393289
30137,2014-12-31,2014,INDL,C,D,STD,NKTR,USD,288.2,441.621,9.976,36.332,-16.485,64.047,405.289,-53.916,-1787.876,200.707,147.734,,A,2033.848,35,224.153,-0.12208658555639337,-1.4839810635252668,0.7360679996213386,0.9177303615543645,33.719624776302155,0.5075687071040553,-4.048439725465954,0.13750149068478973,2.7475057101982174,3,-1.1115609874502084,-2.450495650953568
30137,2015-12-31,2015,INDL,C,D,STD,NKTR,USD,350.051,502.061,11.195,6.429,-26.371,61.246,495.632,-81.177,-1869.656,230.784,182.787,,A,2279.6197,35,288.805,-0.16168752402596498,-6.816419064892113,0.7920263103161398,0.9871947831040452,33.719624776302155,0.5752388653968343,-3.723961829339463,0.13480806249612975,7.562493857697445,5,-1.286341921279399,-4.63990267244304
30137,2016-12-31,2016,INDL,C,D,STD,NKTR,USD,426.252,568.871,6.392,88.125,-112.855,72.222,480.746,-153.524,-2023.373,165.436,203.801,,A,1879.9112,35,354.03000000000003,-0.26987489255033215,-1.7421163120567376,1.2319023670785076,0.845087902178174,21.332325673758866,0.6223379289856577,-3.5568221969479903,0.07650068051988461,6.360039426948423,3,-0.8434977245818174,-1.8488057972648084
30137,2017-12-31,2017,INDL,C,D,STD,NKTR,USD,326.82,508.866,9.676,87.828,-44.361,56.163,421.038,-96.692,-2120.052,307.711,268.461,,A,9526.7733,35,270.657,-0.19001466004802836,-1.1009245343170742,0.8724452489511262,0.8274044640435793,33.719624776302155,0.5318826567308486,-4.166228437348929,0.056101975720946044,6.477247492579091,3,-1.0373004472673786,-2.451998895904573
30554,2013-03-31,2012,INDL,C,D,STD,TARO,USD,909.771,1106.636,9.466,886.347,361.88,192.531,215.675,266.206,625.988,670.954,46.508,132.946,A,2627.61,35,717.24,0.24055425632276559,0.3003406115212214,0.06931622734196384,0.19489244882689521,2.964538719034419,0.6481263938639263,0.5656674823519207,0.06943806958918765,0.08335242653187959,0,-1.2347759298222827,0.5563055299046372
30554,2014-03-31,2013,INDL,C,D,STD,TARO,USD,1051.271,1284.376,21.249,1015.507,432.843,253.304,263.783,360.387,946.736,759.285,55.43,147.163,A,4754.685,35,797.967,0.25064826841338345,0.3548838166551289,0.07300289087760195,0.2053783315789146,4.682079985662335,0.6212876914548388,0.7131798586641994,0.02686560539026894,0.027460904745406307,0,-1.2837907418672216,0.4740468422400968
30554,2015-03-31,2014,INDL,C,D,STD,TARO,USD,1513.807,1737.745,19.997,1411.719,523.431,310.005,320.362,484.257,1342.922,862.944,65.51,153.154,A,6041.1611,35,1203.8020000000001,0.25064826841338345,0.3430264804823056,0.07591454370156117,0.1843550118112842,4.27929432132032,0.6927380024111709,0.7131798586641994,0.0225816952791523,0.0286869338908783,0,-1.3255783840634707,0.49321563420437364
30554,2016-03-31,2015,INDL,C,D,STD,TARO,USD,1877.595,2188.033,18.972,1931.142,617.483,245.462,250.889,540.932,1871.795,950.751,71.16,163.525,A,6126.6593,35,1632.133,0.24722296235934285,0.28010990388070894,0.07484609534988657,0.11466417554031408,3.1725576368801467,0.7459361901762908,0.7131798586641994,0.018735726246039558,0.04018753966089595,0,-1.366631251176851,0.5410394036852703
30554,2017-03-31,2016,INDL,C,D,STD,TARO,USD,1999.024,2289.753,35.755,2067.494,515.227,209.837,215.947,456.356,2303.044,879.387,70.644,156.3,A,4724.9759,35,1789.187,0.19930359300763006,0.2207290565293055,0.08033323212646992,0.09431017231989651,2.2853637785647747,0.7813886475964874,0.7131798586641994,0.03996698176412855,0.061157229811057666,0,-1.343643419363894,0.56327973983211
30554,2018-03-31,2017,INDL,C,D,STD,TARO,USD,1896.635,2433.21,26.886,2205.158,304.894,215.756,222.811,211.15,2552.042,661.913,70.418,158.614,A,3893.4169,35,1680.879,0.08677837095852804,0.09575277599156161,0.10638558239526948,0.09157080564357371,1.7655954357919026,0.6908072052967068,0.7131798586641994,0.08236166024111784,0.09410340618415025,0,-1.2143794933347394,0.5270684048996187
30612,2012-12-31,2012,INDL,C,D,STD,AMED,USD,205.788,730.595,48.262,452.34,49.898,204.787,276.362,-83.588,18.632,1487.905,0.0,556.935,A,351.4945,35,1.0010000000000048,-0.11441085690430401,-0.18479020206039704,0.0,0.37826976642325777,0.7770581863200249,0.001370116138216118,0.025502501385856736,0.26875332700344995,0.43815750727667513,0,-0.4850182580804988,0.44709295417921413
30612,2013-12-31,2013,INDL,C,D,STD,AMED,USD,205.279,726.406,41.736,372.201,8.403,312.416,353.927,-96.178,-77.546,1249.344,0.0,486.074,A,476.0456,35,-107.137,-0.1324025407279125,-0.2584033895663902,0.0,0.487230281688202,1.2790013997813008,-0.14748914518877873,-0.10675297285540045,0.1862439812113719,0.29990022848698294,0,-0.416031732405557,0.41621254276230407
30612,2014-12-31,2014,INDL,C,D,STD,AMED,USD,135.558,669.742,12.008,397.167,41.046,162.323,271.98,12.776,-64.77,1204.554,0.0,444.14,A,986.0133,35,-26.765000000000015,0.019076002400924535,0.03216782864638804,0.0,0.4060966760334577,2.4826163805149974,-0.039963149989100305,-0.09670888192766768,0.08275283612704504,0.1510636297042942,0,-0.6545619446937146,0.4885696841638736
30612,2015-12-31,2015,INDL,C,D,STD,AMED,USD,175.263,685.085,21.429,409.568,68.102,175.193,274.649,-3.021,-67.791,1280.541,0.0,466.488,A,1321.4272,35,0.06999999999999318,-0.004409671792551289,-0.007376064536291898,0.0,0.40089769882569315,3.2263926869286665,0.00010217710211140688,-0.09895268470335797,0.08152658096091674,0.157591280561176,0,-0.68390439636157,0.4150000378249907
30612,2016-12-31,2016,INDL,C,D,STD,AMED,USD,214.91,734.029,15.717,460.203,85.743,181.348,272.887,37.261,-30.53,1436.305,0.0,497.829,A,1432.2401,35,33.56199999999998,0.0507622995821691,0.08096644306968882,0.0,0.37176596564985853,3.1121920109169214,0.04572298914620537,-0.04159236215462877,0.02768737602456231,0.044251973416993634,0,-0.7775807401481831,0.4790771844539371
30612,2017-12-31,2017,INDL,C,D,STD,AMED,USD,311.156,813.482,10.707,515.321,121.716,215.062,297.056,30.301,0.219,1540.186,0.0,500.621,A,1790.2952,35,96.094,0.03724851932802447,0.0588002429553618,0.0,0.36516603932232056,3.4741359269270995,0.11812676863163536,0.0002692130864604257,0.028757531099315316,0.04596201828838492,0,-0.8206276760462871,0.43827717949329525
31418,2012-12-31,2012,INDL,C,D,STD,PRPH,USD,10.719,16.661,0.31,11.451,-2.122,4.91,5.21,-1.091,-5.79,22.406,1.301,16.374,A,21.3792,35,5.808999999999999,-0.06548226396974971,-0.09527552178849008,0.0580648040703383,0.3127063201488506,1.8670159811370186,0.3486585439049276,-0.34751815617309884,0.05071182258682024,0.09025115339363511,0,-0.8664381273257047,0.4468436009854371
31418,2013-12-31,2013,INDL,C,D,STD,PRPH,USD,11.279,17.42,0.442,12.596,0.416,4.624,4.824,0.405,-5.385,25.032,0.824,16.255,A,25.9226,35,6.655,0.02324913892078071,0.032153064464909495,0.03291786513263023,0.2769230769230769,2.058002540489044,0.3820321469575201,-0.3091274397244546,0.08271973352502567,0.1368849558066928,0,-0.9182255311184885,0.4861788655776402
31418,2014-12-31,2014,INDL,C,D,STD,PRPH,USD,13.458,16.057,0.312,10.716,-4.251,5.241,5.341,-7.834,-13.219,22.07,1.322,18.43,A,23.2023,35,8.217,-0.4878869029083889,-0.731056364315043,0.059900317172632535,0.3326275144796662,2.1652015677491603,0.5117394282867286,-0.8232546552905275,0.2731174942866758,0.40884878143737013,0,-0.6237112007760455,0.03500980545974702
31418,2015-12-31,2015,INDL,C,D,STD,PRPH,USD,11.879,14.829,0.718,8.829,-3.584,4.534,6.0,-3.6,-16.819,20.604,1.078,15.762,A,25.6215,35,7.345,-0.2427675500708072,-0.4077471967380224,0.05231993787614056,0.4046125834513453,2.901970778117567,0.4953132375750219,-1.1341965068446962,0.25563920839546267,0.38308608471734196,0,-0.697177080708749,0.1549918968491942
31418,2016-12-31,2016,INDL,C,D,STD,PRPH,USD,9.627,12.802,0.651,5.962,-2.656,6.84,6.84,-2.868,-19.687,21.014,0.575,12.722,A,34.162,35,2.787000000000001,-0.2240274957037963,-0.48104662864810466,0.02736271057390311,0.5342915169504765,5.729956390472996,0.2177003593188565,-1.5378065927198876,0.14722798281551439,0.16951228691255152,0,-0.6254087386297085,-0.015216860473399756
31418,2017-12-31,2017,INDL,C,D,STD,PRPH,USD,28.919,34.161,0.208,33.089,-3.99,1.072,1.072,41.831,22.066,9.867,0.431,5.938,A,24.1521,35,27.847,0.25064826841338345,1.2641965607905952,0.043680956724434984,0.06988589853155153,0.7299132642267824,0.815169345159685,0.6459412780656303,0.841784137189256,0.9871374883418739,0,-0.7792128726499775,0.8567770522380967
31477,2012-09-30,2012,INDL,C,D,STD,AZTA,USD,347.489,741.96,8.653,648.666,22.586,81.191,92.659,136.789,-968.882,519.451,50.49,151.766,A,532.9535,35,266.298,0.18436169065717825,0.210877400696198,0.09719877332029392,0.12488409078656532,0.8216146676409738,0.35891153161895517,-1.3058412852444874,0.04651720223311277,0.048469889382631116,0,-1.0097617385662034,0.668375288699668
31477,2013-09-30,2013,INDL,C,D,STD,AZTA,USD,330.119,736.763,3.635,631.956,3.37,92.561,104.107,-2.215,-993.387,450.952,48.991,147.563,A,619.8319,35,237.55800000000002,-0.003006394186461589,-0.003504990853793618,0.10863905692845358,0.14130324134083821,0.980814961801138,0.32243475853157666,-1.3483128224408663,0.11348589660427284,0.13568680716190631,0,-0.8649649250493526,0.5269419202138845
31477,2014-09-30,2014,INDL,C,D,STD,AZTA,USD,374.313,778.038,5.518,642.889,9.9,113.841,135.149,31.361,-991.578,482.848,52.649,160.44,A,703.2661,35,260.472,0.040307799876098595,0.04878136039036288,0.10903845516601497,0.17370488330904146,1.093915279309492,0.33478056341721096,-1.2744596022302253,0.09809386837313007,0.11178014031716617,0,-0.8891910074573013,0.5515773278347145
31477,2015-09-30,2015,INDL,C,D,STD,AZTA,USD,373.477,759.654,16.146,632.045,23.827,114.251,127.609,14.221,-1014.167,552.708,52.232,166.789,A,791.959,35,259.226,0.01872036479765788,0.022499980222927166,0.09450197934533244,0.16798305544366252,1.2530104660269443,0.34124219710552434,-1.335038056799543,0.021657134376878717,0.026143297390324435,0,-0.9371868811249048,0.5457737951672647
31477,2016-09-30,2016,INDL,C,D,STD,AZTA,USD,299.334,685.905,12.848,553.69,20.781,119.793,132.215,-69.476,-1101.878,560.323,51.543,167.125,A,935.7964,35,179.541,-0.10129099510865208,-0.12547815564666148,0.09198801405617832,0.19275993031104893,1.6901089057053584,0.2617578236053098,-1.6064586203628781,0.07628779129166222,0.09394556807747918,0,-0.8011659326904329,0.42686786815144884
31477,2017-09-30,2017,INDL,C,D,STD,AZTA,USD,352.011,766.628,12.677,607.644,76.171,146.778,158.984,62.612,-1067.151,692.885,47.004,178.525,A,2120.1299,35,205.23300000000003,0.0816719451937576,0.10304059613852848,0.06783809723114224,0.20738089399291443,3.489098715695374,0.2677087192223608,-1.3920062924912735,0.09295255555482025,0.11590595284177893,0,-0.9024552474264274,0.41860466779407207
31516,2013-12-31,2013,INDL,C,D,STD,MYMX,USD,5.603,18.078,0.15,-37.337,3.188,55.415,55.415,8.272,-87.447,6.037,0.905,,A,3.581,35,-49.812,0.25064826841338345,-0.221549669228915,0.149908895146596,3.065328023011395,-0.09591022310308808,-2.755393295718553,-4.837205443079987,0.8423866302694064,0.39809104159961695,0,2.478803834069429,0.6436300039056261
31516,2014-12-31,2014,INDL,C,D,STD,MYMX,USD,2.352,13.323,0.054,-36.411,-0.674,49.734,49.734,-3.94,-80.82,2.903,1.894,,A,7.594,35,-47.382000000000005,-0.29572919012234483,0.1082090577023427,0.6524285222183948,3.732943030848908,-0.20856334624152043,-3.3541927409261576,-6.066201306012159,0.7846747165394767,0.29733019053000853,1,3.3709102233732913,0.7331196444975064
31516,2015-12-31,2015,INDL,C,D,STD,MYMX,USD,2.894,12.714,0.022,-35.717,-0.197,48.431,48.431,-3.264,-75.728,3.422,1.875,,A,5.4676,35,-45.537,-0.25672487022180274,0.09138505473584008,0.5479251899473991,3.809265376750039,-0.15308116583139683,-3.3541927409261576,-5.95626868019506,0.4241081253417128,0.18572022261367502,1,3.1558049958530687,0.8170996196324843
31516,2016-12-31,2016,INDL,C,D,STD,MYMX,USD,1.69,8.8,0.003,-40.92,-1.102,49.72,49.72,-6.293,-79.88,1.322,3.447,,A,6.227,35,-48.03,-0.7151136363636363,0.15378787878787878,2.607413010590015,5.016533637400228,-0.15217497556207235,-3.3541927409261576,-9.077272727272726,0.25414068008521423,0.03228670638986943,1,3.9080701031151004,0.7879506180667625
31516,2017-12-31,2017,INDL,C,D,STD,MYMX,USD,1.57,9.668,0.044,-51.548,-2.199,61.216,61.216,-4.943,-95.979,1.821,2.561,,A,6.4093,35,-59.646,-0.511274306992139,0.09589120819430433,1.4063701263042285,5.016533637400228,-0.12433654069993015,-3.3541927409261576,-9.927492759619364,0.22966139890563164,0.03480048451406415,1,3.814634795488895,0.8082806809481798
31673,2012-09-30,2012,INDL,C,D,STD,COR,USD,10987.151,15444.126,164.041,2456.712,1283.749,11214.482,12987.414,718.986,1239.636,79489.596,0.0,1229.495,A,9112.1017,35,-227.33100000000013,0.04655401024311767,0.2926618993190899,0.0,0.8409290367094907,3.70906386259358,-0.014719576879908913,0.08026585641686684,0.0049161843187636774,0.038814471213631435,0,-0.5523425482066776,0.5383358267913873
31673,2013-09-30,2013,INDL,C,D,STD,COR,USD,14393.651,18918.638,202.45,2319.745,989.038,14870.635,16598.893,433.707,1472.931,87959.167,0.0,1333.712,A,14052.6334,35,-476.9840000000004,0.022924853258463957,0.18696322225072154,0.0,0.8773830864568581,6.057835408633277,-0.025212385796482835,0.07785608033728433,0.01382138061591316,0.05298935869332072,0,-0.5660308806290447,0.3303507283007875
31673,2014-09-30,2014,INDL,C,D,STD,COR,USD,16800.205,21532.183,264.457,1956.899,1185.379,17250.16,19575.284,276.484,1518.383,119569.127,0.0,1587.261,A,17153.5657,35,-449.9549999999981,0.012840500194522774,0.14128680120946457,0.0,0.9091174824215454,8.76568780504257,-0.02089685936627968,0.07051690950239463,0.017304296173303018,0.07764552584324066,0,-0.6021786910069192,0.1220207269688214
31673,2015-09-30,2015,INDL,C,D,STD,COR,USD,20334.488,27736.157,231.585,633.52,1302.495,22700.765,27102.637,-134.887,1045.29,135961.803,0.0,1918.045,A,19652.6711,35,-2366.276999999998,-0.0048632187941537825,-0.21291671928273773,0.0,0.9771590563177155,31.021390169213284,-0.08531380176424579,0.03768690810338289,0.014067058393931773,0.2188798898212636,3,-0.9853798821469149,-1.5590661102890049
31673,2016-09-30,2016,INDL,C,D,STD,COR,USD,22851.847,33656.2,464.616,2129.404,1682.876,25281.308,31526.796,1427.929,2189.633,146849.686,0.0,2091.237,A,17775.7198,35,-2429.4609999999993,0.042426922825512095,0.6705768374625013,0.0,0.9367307063780225,8.347744157520133,-0.07218464948508743,0.06505883017096405,0.023892591475663173,0.4446288604398362,0,-0.5209704065304586,0.34302882204084356
31673,2017-09-30,2017,INDL,C,D,STD,COR,USD,24303.299,35316.47,466.397,2064.461,2018.274,26818.165,33252.009,364.484,2299.368,153143.826,0.0,2128.73,A,18039.0035,35,-2514.866000000002,0.010320510515348786,0.1765516519808318,0.0,0.9415439595180378,8.737875648898187,-0.07120943854241384,0.06510752631845708,0.024144443258517077,0.4427767234388096,0,-0.5419691743485576,0.12516200494072655
31887,2012-06-30,2012,INDL,C,D,STD,RMD,USD,1361.151,2137.869,47.135,1607.627,295.407,252.852,530.242,254.85,1603.168,1368.515,109.733,511.354,A,4431.0552,35,1108.299,0.11920749119801072,0.15852557838354295,0.08018399506033913,0.24802361604008474,2.7562707020969417,0.5184129616922272,0.7131798586641994,0.004948158463185225,0.013782760490922483,0,-1.1366533407646415,0.5233159158854943
31887,2013-06-30,2013,INDL,C,D,STD,RMD,USD,1448.849,2210.721,63.579,1610.516,379.589,574.049,600.205,307.133,1668.729,1514.457,120.124,550.926,A,6409.0918,35,874.8,0.1389288833823897,0.1907047182393717,0.07931819787554219,0.2714973983600825,3.979526934224807,0.39570800657342103,0.7131798586641994,0.014903622954558963,0.029809672996398806,0,-1.0874896764571218,0.45989422290497556
31887,2014-06-30,2014,INDL,C,D,STD,RMD,USD,1556.209,2360.962,72.722,1758.248,411.413,269.558,602.714,345.273,1931.953,1554.973,118.226,568.64,A,7103.6422,35,1286.651,0.1462425062326289,0.19637332162470825,0.07603090214428161,0.2552832277690196,4.040182158603337,0.544968957568991,0.7131798586641994,0.01398400530849236,0.020412748364075528,0,-1.1772895877942908,0.44948700375569856
31887,2015-06-30,2015,INDL,C,D,STD,RMD,USD,1444.182,2184.26,62.502,1587.307,419.265,267.259,596.953,352.886,1802.504,1678.912,114.865,588.492,A,7918.5758,35,1176.923,0.1615586056604983,0.22231742189759135,0.0684163315289902,0.27329759277741655,4.988685742581618,0.5388200122696015,0.7131798586641994,0.011548277730641926,0.016855228841975003,0,-1.1920842237391154,0.3977110482257007
31887,2016-06-30,2016,INDL,C,D,STD,RMD,USD,1419.719,3258.935,58.534,1694.831,440.858,638.551,1564.104,352.409,1937.641,1838.713,118.651,601.244,A,8893.995,35,781.168,0.10813624696411557,0.2079316462821367,0.06452937462235814,0.4799432943584331,5.2477179140575085,0.23970039291977288,0.5945626408627359,0.027509447788618954,0.012997703309393694,0,-0.9122475970630858,0.3851430754469128
31887,2017-06-30,2017,INDL,C,D,STD,RMD,USD,1644.003,3468.487,62.219,1960.266,461.802,360.126,1508.221,342.284,2127.178,2066.737,144.467,698.435,A,11071.1673,35,1283.877,0.0986839506678272,0.17461099667085997,0.0699010082076239,0.4348354195936153,5.647788259348475,0.3701547677705005,0.6132870038146315,0.03390308873442364,0.024471477405643073,0,-1.0015854624965859,0.33167019304557954
60915,2016-03-31,2015,INDL,C,D,STD,REMI,USD,2.859,5.703,0.116,2.183,0.008,3.433,3.433,0.161,-21.911,2.77,0.009,1.787,A,2.9994,35,-0.5739999999999998,0.028230755742591616,0.07375171781951444,0.0032490974729241875,0.6019638786603542,1.3739807604214385,-0.1006487813431527,-3.8420129756268633,0.03582899015955404,0.09514226547480835,0,-0.4310494100280448,0.5714109385846758
60915,2017-03-31,2016,INDL,C,D,STD,REMI,USD,1.286,4.73,0.038,3.109,-1.07,1.552,1.552,0.844,-20.986,2.356,0.008,2.1,A,5.3989,35,-0.266,0.17843551797040166,0.27146992602122866,0.0033955857385398985,0.3281183932346723,1.7365390800900613,-0.05623678646934461,-4.436786469344608,0.08952463964258893,0.12103066957087326,0,-0.5905768477594213,0.6199385413574703
60915,2018-03-31,2017,INDL,C,D,STD,REMI,USD,1.67,5.438,0.004,3.232,-0.301,2.126,2.126,-0.055,-20.863,2.7,0.002,1.983,A,4.999,35,-0.45599999999999996,-0.01011401250459728,-0.017017326732673265,0.0007407407407407407,0.39095255608679663,1.5467202970297027,-0.0838543582199338,-3.8365207796984184,0.09965165769668706,0.14751068001159956,0,-0.4835230556112178,0.495938272087659
61140,2013-12-31,2013,INDL,C,D,STD,WINT,USD,87.239,89.317,0.608,58.501,-44.508,11.855,30.816,-45.215,-479.95,0.388,27.661,,A,190.4355,35,75.384,-0.5062306167918762,-0.7728927710637425,71.29123711340206,0.3450183055857228,3.255252046973556,0.8440050606267565,-5.373557105590201,0.5467600183477701,8.768418878987744,2,-0.06196705648821777,-1.0181150843269533
61140,2014-12-31,2014,INDL,C,D,STD,WINT,USD,45.559,47.499,0.78,19.199,-43.258,7.829,28.3,-44.058,-524.008,2.835,26.69,43.422,A,99.2809,35,37.73,-0.9275563696077812,-2.2948070211990204,9.414462081128748,0.595802016884566,5.171149539038491,0.794332512263416,-11.031979620623593,0.37117071609723296,0.8313673843110235,3,-0.18671923328200452,-1.0467373238662188
61140,2015-12-31,2015,INDL,C,D,STD,WINT,USD,40.794,44.377,0.458,8.266,-39.834,11.068,36.111,-55.17,-579.178,0.987,28.888,39.892,A,24.5491,35,29.726,-1.2432115735628817,-6.674328574885071,29.268490374873355,0.8137323388241655,2.969888700701669,0.6698514996507199,-13.051310363476574,0.36975093608466864,3.063858584927124,3,0.07894075850256747,-2.824424626167026
61140,2016-12-31,2016,INDL,C,D,STD,WINT,USD,7.194,9.699,0.281,-28.83,-37.636,13.391,38.529,-39.49,-618.668,2.042,31.705,,A,10.905,35,-6.197,-4.071553768429736,1.3697537287547694,15.526444662095985,3.97247138880297,-0.37825182101977106,-0.6389318486441902,-63.78678214248892,1.7312749359382238,4.02733316718467,1,6.4754443016911765,-0.6149771344329301
61140,2017-12-31,2017,INDL,C,D,STD,WINT,USD,2.237,3.347,0.024,-23.92,-21.348,11.76,27.267,-18.446,-637.114,1.485,17.376,,A,13.5534,35,-9.523,-4.071553768429736,0.7711538461538462,11.701010101010102,5.016533637400228,-0.5666137123745819,-2.84523453839259,-67.75,2.1713234226962768,4.481457917709018,1,8.446931989005714,-0.7750505501302951
61181,2012-12-31,2012,INDL,C,D,STD,IART,USD,453.051,1163.599,69.031,517.775,95.983,106.929,645.824,41.204,297.226,830.871,51.012,416.841,A,1089.1725,35,346.12199999999996,0.03541082451944356,0.07957896769832457,0.06139581234632091,0.5550228214359071,2.103563323837574,0.29745814494512285,0.25543679566586086,0.02072074510559948,0.038195589344334806,0,-0.813076766570132,0.5378349498185576
61181,2013-12-31,2013,INDL,C,D,STD,IART,USD,525.242,1196.229,47.851,670.18,66.628,119.382,526.049,-16.977,285.973,836.214,52.088,440.292,A,1533.3517,35,405.85999999999996,-0.014192098670070697,-0.025332000358112748,0.06229027497745792,0.4397561002115815,2.287969948372079,0.33928286306384475,0.23906208593839473,0.026059398642496224,0.05518542101067224,0,-0.8679725383364898,0.46895041930825276
61181,2014-12-31,2014,INDL,C,D,STD,IART,USD,529.321,1578.625,41.921,704.322,93.852,126.025,874.303,34.004,291.472,928.305,51.596,485.902,A,1775.5444,35,403.29600000000005,0.02154026447066276,0.048279054182603975,0.05558087051130824,0.5538383086546836,2.520927075968094,0.2554729590624753,0.18463662997862063,0.025591809238611648,0.05385873985904665,0,-0.7896634800486013,0.495056018236898
61181,2015-12-31,2015,INDL,C,D,STD,IART,USD,438.495,1774.704,33.413,751.443,117.155,139.127,1023.261,-3.519,97.977,882.734,50.895,445.851,A,2503.9288,35,299.368,-0.0019828658750980447,-0.004682989927379722,0.0576561002521711,0.5765812214318556,3.3321606562307458,0.16868615836781795,0.055207516295675226,0.018162253908985404,0.037969169727277284,0,-0.7435337952200428,0.4219375343720408
61181,2016-12-31,2016,INDL,C,D,STD,IART,USD,495.17,1807.954,47.328,839.667,142.237,123.601,968.287,74.564,163.289,992.075,58.155,505.257,A,3205.1144,35,371.569,0.04124219974623248,0.08880187026523609,0.058619560013103846,0.53557059526957,3.817125598600397,0.2055190563476726,0.09031701027791636,0.021640664703418577,0.04688015896021045,0,-0.8039958098057632,0.42690615569406465
61181,2017-12-31,2017,INDL,C,D,STD,IART,USD,822.146,3211.257,43.503,962.306,170.698,348.911,2248.951,64.743,261.379,1188.236,63.455,586.78,A,3751.9368,35,473.23499999999996,0.020161263953648055,0.06727901519890761,0.0534026910479063,0.7003335453998232,3.8989020124575755,0.14736752617432985,0.08139460653569615,0.02161471195633412,0.04895777527154548,0,-0.6931615110737428,0.41722331372461136
